Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Jan-16,Bale Pontefract,Contractor,294,Lowe's_SAP_project,T&M,Lowe's,Retail,SAP,Offshore,161,OffshoreContractor,40, 47 ,1,1.19,0,," 7,664 ", -   , 500 , 10 ," 7,567 ", (413)
Jan-16,Bone Lester,Contractor,298,Sysco_QA_project,FixedBid,Sysco,Manlog,QA,Onsite,80,OnsiteContractor,60, 78 ,0.8,0.9,0,," 6,912 ", -   , -   , 50 ," 6,240 ", 622 
Jan-16,Valentine Belloch,Manager,237,Lucent Technologies_HCM_project,FixedBid,Lucent Technologies,Technology,HCM,Onsite,168,OnsiteManager,65," 7,500 ",1.1,1,0,," 11,440 "," 7,500 ", 750 , 250 , -   ," 2,940 "
Jan-16,Jojo Childes,Analyst,256,Honeywell Intl._Analytics_project,T&M,Honeywell Intl.,Technology,Analytics,Onsite,0,OnsiteAnalyst,48," 5,417 ",1.2,1.17,0,, -   , -   , 750 , -   , -   , (750)
Jan-16,Chrystal Caslane,Associate,142,Marathon Oil_Analytics_project,T&M,Marathon Oil,Others,Analytics,Offshore,162,OffshoreAssociate,30, 615 ,1.2,0.96,0,," 5,599 ", 615 , -   , 50 , -   ," 4,933 "
Jan-16,Del Titchard,Contractor,17,General Electric_Analytics_project,FixedBid,General Electric,Manlog,Analytics,Offshore,164,OffshoreContractor,48, 49 ,1.2,1.08,0,," 9,953 ", -   , -   , 50 ," 8,036 "," 1,867 "
Jan-16,Elden Tamas,Analyst,243,Walgreen_Analytics_project,T&M,Walgreen,Healthcare,Analytics,Offshore,160,OffshoreAnalyst,24, 385 ,1.2,0.86,0,," 3,963 ", 385 , 750 , 50 , -   ," 2,778 "
Jan-16,Lenee Basilotta,Associate,108,McKesson_Analytics_project,FixedBid,McKesson,Healthcare,Analytics,Offshore,160,OffshoreAssociate,30, 615 ,1.2,1.04,0,," 5,990 ", 615 , 500 , 50 , -   ," 4,825 "
Jan-16,Hyacintha McCourtie,Associate,188,United Technologies_SAP_project,T&M,United Technologies,Technology,SAP,Offshore,163,OffshoreAssociate,30, 615 ,1,1.2,0,," 5,868 ", 615 , 750 , -   , -   ," 4,503 "
Jan-16,Clevey O'Concannon,Manager,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Onsite,132,OnsiteManager,65," 7,500 ",1.1,0.9,0,," 8,494 "," 7,500 ", 200 , 50 , -   , 744 
Jan-16,Nola Mazillius,Analyst,189,United Technologies_QA_project,T&M,United Technologies,Technology,QA,Onsite,0,OnsiteAnalyst,48," 5,417 ",0.8,1.2,0,, -   , -   , -   , 50 , -   , (50)
Jan-16,Yalonda Test,Contractor,266,PG&E Corp._Cloud_project,T&M,PG&E Corp.,Others,Cloud,Offshore,160,OffshoreContractor,40, 49 ,0.9,1.2,0,," 6,912 ", -   ," 1,000 ", 50 ," 7,840 "," (1,978)"
Jan-16,Marve Denisovich,Analyst,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,Onsite,165,OnsiteAnalyst,48," 5,417 ",0.8,1.16,0,," 7,127 "," 5,417 ", 200 , -   , -   ," 1,510 "
Jan-16,Giselbert Gilsthorpe,Contractor,51,AT&T_QA_project,T&M,AT&T,Technology,QA,Onsite,161,OnsiteContractor,72, 75 ,0.8,1.17,0,," 10,850 ", -   , -   , 10 ," 12,075 "," (1,235)"
Jan-16,Kathlin Knowlson,Contractor,101,Morgan Stanley_QA_project,FixedBid,Morgan Stanley,BFS,QA,Offshore,166,OffshoreContractor,40, 52 ,0.8,1.01,0,," 5,171 ", -   , 500 , 10 ," 8,632 "," (3,971)"
Jan-16,Gloria Northover,Manager,92,SBC Communications_QA_project,FixedBid,SBC Communications,Technology,QA,Offshore,160,OffshoreManager,40," 1,231 ",0.8,1.13,0,," 5,786 "," 1,231 ", -   , 50 , -   ," 4,505 "
Jan-16,Halsey Gimber,Manager,37,Verizon Communications_HCM_project,T&M,Verizon Communications,Technology,HCM,Offshore,163,OffshoreManager,40," 1,231 ",1.1,0.98,0,," 7,029 "," 1,231 ", -   , 10 , -   ," 5,788 "
Jan-16,Townsend Lemary,Analyst,250,TIAA-CREF_QA_project,T&M,TIAA-CREF,BFS,QA,Offshore,166,OffshoreAnalyst,24, 385 ,0.8,0.86,0,," 2,741 ", 385 , -   , 50 , -   ," 2,306 "
Jan-16,Cyrus Shackelton,Associate,159,Conoco_QA_project,T&M,Conoco,Others,QA,Offshore,165,OffshoreAssociate,30, 615 ,0.8,0.95,0,," 3,762 ", 615 , 200 , 250 , -   ," 2,697 "
Jan-16,Ravi Slora,Contractor,83,Cardinal Health_SAP_project,FixedBid,Cardinal Health,Healthcare,SAP,Onsite,164,OnsiteContractor,65, 71 ,1,0.81,0,," 8,424 ", -   , 200 , 10 ," 11,644 "," (3,430)"
Jan-16,Camilla Butland,Associate,151,Compaq Computer_HCM_project,T&M,Compaq Computer,Technology,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,1.07,0,, -   , -   ," 1,000 ", 50 , -   ," (1,050)"
Jan-16,Filberto Wynn,Contractor,271,Alcoa_Analytics_project,FixedBid,Alcoa,Manlog,Analytics,Offshore,167,OffshoreContractor,48, 52 ,1.2,1,0,," 9,216 ", -   ," 1,000 ", 10 ," 8,684 ", (478)
Jan-16,Annelise Whitten,Contractor,93,Hewlett-Packard_Cloud_project,FixedBid,Hewlett-Packard,Technology,Cloud,Offshore,164,OffshoreContractor,40, 46 ,0.9,1.11,0,," 6,394 ", -   , 500 , 10 ," 7,544 "," (1,660)"
Jan-16,Sherry Petegrew,Contractor,110,McKesson_SAP_project,T&M,McKesson,Healthcare,SAP,Offshore,164,OffshoreContractor,48, 40 ,1,1.04,0,," 8,187 ", -   , 500 , 10 ," 6,560 "," 1,117 "
Jan-16,Clim Crowhurst,Senior Associate,117,Aquila_SAP_project,T&M,Aquila,Others,SAP,Onsite,99,OnsiteSenior Associate,60," 6,250 ",1,1.15,0,," 6,831 "," 6,250 ", 500 , 250 , -   , (169)
Jan-16,Devin Mashal,Contractor,302,Electronic Data Systems_SAP_project,FixedBid,Electronic Data Systems,Technology,SAP,Offshore,167,OffshoreContractor,35, 46 ,1,1.04,0,," 5,824 ", -   , 200 , -   ," 7,682 "," (2,058)"
Jan-16,Yvor Exeter,Associate,84,Cardinal Health_QA_project,T&M,Cardinal Health,Healthcare,QA,Onsite,167,OnsiteAssociate,54," 5,667 ",0.8,0.81,0,," 5,844 "," 5,667 ", 500 , -   , -   , (323)
Jan-16,Franz Wardhough,Director,253,BellSouth_SAP_project,T&M,BellSouth,Technology,SAP,Offshore,0,OffshoreDirector,55," 2,308 ",1,1.07,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Perl Nowakowska,Analyst,106,Dynegy_QA_project,T&M,Dynegy,Others,QA,Offshore,104,OffshoreAnalyst,24, 385 ,0.8,1.03,0,," 2,057 ", 385 , 500 , 50 , -   ," 1,122 "
Jan-16,Vivyanne Castellani,Analyst,20,General Electric_QA_project,T&M,General Electric,Manlog,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,1.08,0,, -   , -   , -   , 10 , -   , (10)
Jan-16,Rosabelle Wilcockes,Senior Manager,200,Prudential Financial_QA_project,FixedBid,Prudential Financial,BFS,QA,Offshore,162,OffshoreSenior Manager,48," 1,538 ",0.8,0.99,0,," 6,083 "," 1,538 ", 500 , -   , -   ," 4,044 "
Jan-16,Gib Blasoni,Contractor,300,Bristol-Myers Squibb_SAP_project,T&M,Bristol-Myers Squibb,Healthcare,SAP,Offshore,161,OffshoreContractor,40, 53 ,1,1.17,0,," 7,535 ", -   , 750 , 10 ," 8,533 "," (1,758)"
Jan-16,Samuel Ridulfo,Analyst,277,American Express_SAP_project,FixedBid,American Express,BFS,SAP,Onsite,101,OnsiteAnalyst,48," 5,417 ",1,1.12,0,," 8,602 "," 5,417 ", -   , 50 , -   ," 3,135 "
Jan-16,Bernie Cino,Associate,141,WorldCom_QA_project,T&M,WorldCom,Others,QA,Onsite,168,OnsiteAssociate,54," 5,667 ",0.8,1.2,0,," 8,709 "," 5,667 ", 200 , 250 , -   ," 2,592 "
Jan-16,Margalo Wreiford,Senior Manager,5,WalMart Stores_QA_project,T&M,WalMart Stores,Retail,QA,Onsite,164,OnsiteSenior Manager,72," 8,333 ",0.8,0.97,0,," 9,163 "," 8,333 ", -   , -   , -   , 830 
Jan-16,Ag Blanko,Contractor,91,SBC Communications_SAP_project,FixedBid,SBC Communications,Technology,SAP,Offshore,160,OffshoreContractor,40, 48 ,1,1.13,0,," 7,232 ", -   , 500 , -   ," 7,680 ", (948)
Jan-16,Joaquin Jest,Analyst,269,PG&E Corp._SAP_project,FixedBid,PG&E Corp.,Others,SAP,Offshore,161,OffshoreAnalyst,24, 385 ,1,1.2,0,," 4,608 ", 385 , 500 , 10 , -   ," 3,713 "
Jan-16,Town Dabnor,Manager,207,Intel_QA_project,T&M,Intel,Technology,QA,Onsite,0,OnsiteManager,65," 7,500 ",0.8,0.98,0,, -   , -   , 200 , -   , -   , (200)
Jan-16,Pooh Raynes,Associate,42,American Intl. Group_QA_project,FixedBid,American Intl. Group,Manlog,QA,Offshore,160,OffshoreAssociate,30, 615 ,0.8,0.94,0,," 3,610 ", 615 , 500 , 50 , -   ," 2,444 "
Jan-16,Gard Paolo,Contractor,49,Duke Energy_QA_project,FixedBid,Duke Energy,Others,QA,Onsite,164,OnsiteContractor,60, 76 ,0.8,0.97,0,," 7,450 ", -   , -   , 50 ," 12,464 "," (5,064)"
Jan-16,Salvatore Lampert,Analyst,290,Cisco Systems_QA_project,T&M,Cisco Systems,Technology,QA,Onsite,80,OnsiteAnalyst,48," 5,417 ",0.8,0.95,0,," 2,918 "," 5,417 ", 750 , 250 , -   ," (3,498)"
Jan-16,Eyde Siene,Contractor,290,Cisco Systems_QA_project,T&M,Cisco Systems,Technology,QA,Onsite,167,OnsiteContractor,72, 78 ,0.8,0.95,0,," 9,138 ", -   , -   , 10 ," 13,026 "," (3,898)"
Jan-16,Jermaine Kinsella,Analyst,271,Alcoa_Analytics_project,FixedBid,Alcoa,Manlog,Analytics,Offshore,94,OffshoreAnalyst,24, 385 ,1.2,1,0,," 4,608 ", 385 , -   , 100 , -   ," 4,123 "
Jan-16,Marian Norvell,Contractor,7,General Motors_SAP_project,T&M,General Motors,Manlog,SAP,Onsite,0,OnsiteContractor,60, 79 ,1,1.03,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Atlante Huxtable,Senior Manager,36,Philip Morris_QA_project,T&M,Philip Morris,Retail,QA,Onsite,0,OnsiteSenior Manager,72," 8,333 ",0.8,1.12,0,, -   , -   , 500 , 10 , -   , (510)
Jan-16,Gardiner Claffey,Analyst,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Onsite,130,OnsiteAnalyst,48," 5,417 ",1.1,1.11,0,," 9,377 "," 5,417 ", 750 , 10 , -   ," 3,201 "
Jan-16,Yurik Heinschke,Manager,43,American Electric Power_SAP_project,FixedBid,American Electric Power,Technology,SAP,Offshore,0,OffshoreManager,40," 1,231 ",1,0.8,0,," 5,120 ", -   , 200 , 250 , -   ," 4,670 "
Jan-16,Augusta Hurlin,Contractor,132,Berkshire Hathaway_SAP_project,T&M,Berkshire Hathaway,BFS,SAP,Offshore,168,OffshoreContractor,40, 41 ,1,1.03,0,," 6,922 ", -   , 500 , -   ," 6,888 ", (466)
Jan-16,Catha Butterick,Contractor,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,Offshore,0,OffshoreContractor,35, 42 ,1.2,0.99,0,," 6,653 ", -   , -   , 250 , -   ," 6,403 "
Jan-16,Sandor Dawtre,Contractor,65,Bank of America Corp._Analytics_project,T&M,Bank of America Corp.,BFS,Analytics,Offshore,129,OffshoreContractor,35, 42 ,1.2,0.88,0,," 4,768 ", -   , 200 , 50 ," 5,418 ", (900)
Jan-16,Talia Vain,Analyst,4,WalMart Stores_SAP_project,T&M,WalMart Stores,Retail,SAP,Offshore,135,OffshoreAnalyst,24, 385 ,1,0.97,0,," 3,143 ", 385 , 200 , -   , -   ," 2,558 "
Jan-16,Feodora Loughead,Contractor,199,Prudential Financial_SAP_project,FixedBid,Prudential Financial,BFS,SAP,Offshore,0,OffshoreContractor,40, 47 ,1,0.99,0,," 6,336 ", -   , -   , 10 , -   ," 6,326 "
Jan-16,Antonetta McCart,Contractor,9,Ford Motor_Cloud_project,T&M,Ford Motor,Manlog,Cloud,Offshore,162,OffshoreContractor,48, 55 ,0.9,1.14,0,," 7,978 ", -   , 200 , -   ," 8,910 "," (1,132)"
Jan-16,Alexandre Peagram,Contractor,144,Marathon Oil_SAP_project,T&M,Marathon Oil,Others,SAP,Onsite,0,OnsiteContractor,72, 78 ,1,0.96,0,, -   , -   , 750 , 500 , -   ," (1,250)"
Jan-16,Ilyse Gauntlett,Contractor,61,Home Depot_Analytics_project,T&M,Home Depot,Retail,Analytics,Offshore,161,OffshoreContractor,40, 40 ,1.2,1.01,0,," 7,805 ", -   , -   , 250 ," 6,440 "," 1,115 "
Jan-16,Brianna Billings,Analyst,13,Ford Motor_QA_project,T&M,Ford Motor,Manlog,QA,Offshore,162,OffshoreAnalyst,24, 385 ,0.8,1.14,0,," 3,546 ", 385 , -   , 500 , -   ," 2,661 "
Jan-16,Datha Bouskill,Senior Associate,157,Conoco_HCM_project,FixedBid,Conoco,Others,HCM,Offshore,168,OffshoreSenior Associate,35, 923 ,1.1,0.95,0,," 5,852 ", 923 , 500 , 10 , -   ," 4,419 "
Jan-16,Vail Posten,Analyst,23,Citigroup_SAP_project,T&M,Citigroup,BFS,SAP,Onsite,167,OnsiteAnalyst,48," 5,417 ",1,0.9,0,," 7,214 "," 5,417 ", 500 , 50 , -   ," 1,248 "
Jan-16,Nike Kivlehan,Analyst,18,General Electric_HCM_project,T&M,General Electric,Manlog,HCM,Offshore,105,OffshoreAnalyst,24, 385 ,1.1,1.08,0,," 2,994 ", 385 , -   , 50 , -   ," 2,559 "
Jan-16,Heath Berford,Manager,146,Costco Wholesale_HCM_project,T&M,Costco Wholesale,Retail,HCM,Offshore,167,OffshoreManager,40," 1,231 ",1.1,1.07,0,," 7,862 "," 1,231 ", 750 , 50 , -   ," 5,832 "
Jan-16,Daile Kilgallen,Associate,262,Viacom_HCM_project,T&M,Viacom,Technology,HCM,Offshore,87,OffshoreAssociate,30, 615 ,1.1,1.15,0,," 3,302 ", 615 , -   , 50 , -   ," 2,636 "
Jan-16,Cordy Lount,Contractor,83,Cardinal Health_SAP_project,FixedBid,Cardinal Health,Healthcare,SAP,Offshore,0,OffshoreContractor,35, 47 ,1,0.81,0,," 4,536 ", -   , 200 , -   , -   ," 4,336 "
Jan-16,Frederich McMackin,Analyst,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,Onsite,166,OnsiteAnalyst,48," 5,417 ",1.2,1.05,0,," 9,677 "," 5,417 ", -   , 500 , -   ," 3,760 "
Jan-16,Sibeal Paul,Analyst,79,Kroger_SAP_project,FixedBid,Kroger,Retail,SAP,Offshore,123,OffshoreAnalyst,24, 385 ,1,1,0,," 3,840 ", 385 , -   , 10 , -   ," 3,445 "
Jan-16,Dale Wybron,Contractor,206,Wells Fargo_QA_project,T&M,Wells Fargo,BFS,QA,Onsite,122,OnsiteContractor,65, 77 ,0.8,1,0,," 6,344 ", -   , 200 , 50 ," 9,394 "," (3,300)"
Jan-16,Nikolia MacClure,Contractor,37,Verizon Communications_HCM_project,T&M,Verizon Communications,Technology,HCM,Offshore,162,OffshoreContractor,40, 47 ,1.1,0.98,0,," 6,985 ", -   , 500 , 10 ," 7,614 "," (1,139)"
Jan-16,Kynthia Mayne,Associate,5,WalMart Stores_QA_project,T&M,WalMart Stores,Retail,QA,Onsite,0,OnsiteAssociate,54," 5,667 ",0.8,0.97,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Antonina Wicklin,Contractor,183,TXU_SAP_project,T&M,TXU,Manlog,SAP,Onsite,0,OnsiteContractor,60, 72 ,1,0.95,0,, -   , -   , 200 , 10 , -   , (210)
Jan-16,Corinna Rosendahl,Contractor,21,Citigroup_Analytics_project,T&M,Citigroup,BFS,Analytics,Offshore,0,OffshoreContractor,40, 49 ,1.2,0.9,0,, -   , -   ," 1,000 ", 100 , -   ," (1,100)"
Jan-16,Berkeley Doswell,Analyst,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,1.16,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Jayme Nuzzetti,Analyst,60,El Paso_QA_project,T&M,El Paso,Others,QA,Offshore,162,OffshoreAnalyst,24, 385 ,0.8,1.17,0,," 3,639 ", 385 , -   , 250 , -   ," 3,005 "
Jan-16,Gibbie Itzkovwitch,Senior Manager,90,CenterPoint Energy_QA_project,T&M,CenterPoint Energy,Others,QA,Offshore,167,OffshoreSenior Manager,48," 1,538 ",0.8,1.01,0,," 6,477 "," 1,538 ", -   , 100 , -   ," 4,838 "
Jan-16,Libby Held,Contractor,127,AOL Time Warner_HCM_project,FixedBid,AOL Time Warner,Technology,HCM,Offshore,163,OffshoreContractor,48, 50 ,1.1,0.95,0,," 8,026 ", -   , 200 , 50 ," 8,150 ", (374)
Jan-16,Pippa Bouller,Contractor,200,Prudential Financial_QA_project,FixedBid,Prudential Financial,BFS,QA,Offshore,0,OffshoreContractor,40, 41 ,0.8,0.99,0,," 5,069 ", -   , 750 , 100 , -   ," 4,219 "
Jan-16,Brian Doggett,Analyst,124,Merrill Lynch_SAP_project,T&M,Merrill Lynch,BFS,SAP,Onsite,167,OnsiteAnalyst,48," 5,417 ",1,1.15,0,," 9,218 "," 5,417 ", 200 , 100 , -   ," 3,502 "
Jan-16,Pernell Fairn,Senior Manager,278,American Express_QA_project,T&M,American Express,BFS,QA,Offshore,161,OffshoreSenior Manager,48," 1,538 ",0.8,1.12,0,," 6,924 "," 1,538 ", 500 , 10 , -   ," 4,876 "
Jan-16,Melba Guillard,Associate,117,Aquila_SAP_project,T&M,Aquila,Others,SAP,Onsite,0,OnsiteAssociate,54," 5,667 ",1,1.15,0,, -   , -   , 200 , 500 , -   , (700)
Jan-16,Ches Hartzenberg,Contractor,286,Cisco Systems_Cloud_project,T&M,Cisco Systems,Technology,Cloud,Onsite,104,OnsiteContractor,60, 74 ,0.9,0.95,0,," 5,335 ", -   , 750 , 500 ," 7,696 "," (3,611)"
Jan-16,Rollin Bowcock,Director,102,Dynegy_Cloud_project,T&M,Dynegy,Others,Cloud,Onsite,0,OnsiteDirector,90," 9,167 ",0.9,1.03,0,, -   , -   , 200 , -   , -   , (200)
Jan-16,Mariellen Whightman,Analyst,97,Hewlett-Packard_QA_project,T&M,Hewlett-Packard,Technology,QA,Offshore,83,OffshoreAnalyst,24, 385 ,0.8,1.11,0,," 1,769 ", 385 , 500 , 10 , -   , 874 
Jan-16,Kelcie Lentsch,Director,104,Dynegy_HCM_project,T&M,Dynegy,Others,HCM,Offshore,164,OffshoreDirector,55," 2,308 ",1.1,1.03,0,," 10,220 "," 2,308 ", -   , -   , -   ," 7,912 "
Jan-16,Melisande Stirman,Analyst,285,Lehman Brothers Hldgs._QA_project,T&M,Lehman Brothers Hldgs.,BFS,QA,Offshore,161,OffshoreAnalyst,24, 385 ,0.8,0.98,0,," 3,029 ", 385 , 750 , -   , -   ," 1,895 "
Jan-16,Eachelle Munt,Manager,98,Morgan Stanley_Analytics_project,FixedBid,Morgan Stanley,BFS,Analytics,Offshore,167,OffshoreManager,40," 1,231 ",1.2,1.01,0,," 7,757 "," 1,231 ", 200 , 10 , -   ," 6,316 "
Jan-16,Kendall Neve,Manager,97,Hewlett-Packard_QA_project,T&M,Hewlett-Packard,Technology,QA,Offshore,164,OffshoreManager,40," 1,231 ",0.8,1.11,0,," 5,825 "," 1,231 ", 750 , -   , -   ," 3,845 "
Jan-16,Kaylyn Bonsul,Contractor,59,El Paso_SAP_project,T&M,El Paso,Others,SAP,Offshore,94,OffshoreContractor,40, 55 ,1,1.17,0,," 4,399 ", -   , 200 , 500 ," 5,170 "," (1,471)"
Jan-16,Cornell Winterton,Contractor,128,AOL Time Warner_SAP_project,T&M,AOL Time Warner,Technology,SAP,Offshore,164,OffshoreContractor,40, 47 ,1,0.95,0,," 6,232 ", -   , -   , -   ," 7,708 "," (1,476)"
Jan-16,Harbert Sicha,Contractor,21,Citigroup_Analytics_project,T&M,Citigroup,BFS,Analytics,Offshore,164,OffshoreContractor,40, 42 ,1.2,0.9,0,," 7,085 ", -   , -   , -   ," 6,888 ", 197 
Jan-16,Erhart Jeays,Analyst,238,Lucent Technologies_SAP_project,FixedBid,Lucent Technologies,Technology,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,1,0,," 3,840 ", -   , 500 , -   , -   ," 3,340 "
Jan-16,Marian Wigley,Analyst,30,Intl. Business Machines_SAP_project,FixedBid,Intl. Business Machines,Technology,SAP,Onsite,160,OnsiteAnalyst,48," 5,417 ",1,1.09,0,," 8,371 "," 5,417 "," 1,000 ", 10 , -   ," 1,945 "
Jan-16,Alidia Bineham,Senior Associate,159,Conoco_QA_project,T&M,Conoco,Others,QA,Onsite,0,OnsiteSenior Associate,60," 6,250 ",0.8,0.95,0,, -   , -   ," 1,000 ", -   , -   ," (1,000)"
Jan-16,Heywood Renfree,Analyst,239,Lucent Technologies_QA_project,T&M,Lucent Technologies,Technology,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,1,0,, -   , -   , -   , -   , -   , -   
Jan-16,Trixie Routham,Contractor,112,Sears Roebuck_Cloud_project,T&M,Sears Roebuck,Retail,Cloud,Offshore,0,OffshoreContractor,40, 40 ,0.9,0.9,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Gabrila Roadknight,Senior Associate,77,Kroger_Analytics_project,T&M,Kroger,Retail,Analytics,Onsite,101,OnsiteSenior Associate,60," 6,250 ",1.2,1,0,," 7,272 "," 6,250 "," 1,000 ", 50 , -   , (28)
Jan-16,Ninette Pagitt,Contractor,22,Citigroup_HCM_project,T&M,Citigroup,BFS,HCM,Offshore,0,OffshoreContractor,40, 43 ,1.1,0.9,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Conrade Dymocke,Associate,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,166,OffshoreAssociate,30, 615 ,1.1,1.11,0,," 5,861 ", 615 , 200 , -   , -   ," 5,045 "
Jan-16,Cesar Laurenty,Manager,170,Dell Computer_SAP_project,FixedBid,Dell Computer,Technology,SAP,Offshore,167,OffshoreManager,40," 1,231 ",1,1.05,0,," 6,720 "," 1,231 "," 1,000 ", 50 , -   ," 4,439 "
Jan-16,Orv Wickie,Manager,55,Boeing_QA_project,T&M,Boeing,Manlog,QA,Offshore,160,OffshoreManager,40," 1,231 ",0.8,0.99,0,," 5,069 "," 1,231 "," 1,000 ", -   , -   ," 2,838 "
Jan-16,Marianna Tregenza,Analyst,7,General Motors_SAP_project,T&M,General Motors,Manlog,SAP,Offshore,99,OffshoreAnalyst,24, 385 ,1,1.03,0,," 2,447 ", 385 , 500 , 10 , -   ," 1,553 "
Jan-16,Myron Spelwood,Associate,67,Bank of America Corp._SAP_project,T&M,Bank of America Corp.,BFS,SAP,Offshore,162,OffshoreAssociate,30, 615 ,1,0.88,0,," 4,277 ", 615 , -   , 10 , -   ," 3,651 "
Jan-16,Rori Ledward,Associate,268,PG&E Corp._HCM_project,T&M,PG&E Corp.,Others,HCM,Onsite,81,OnsiteAssociate,54," 5,667 ",1.1,1.2,0,," 5,774 "," 5,667 ", -   , -   , -   , 107 
Jan-16,Merrily Walster,Contractor,221,New York Life Insurance_HCM_project,T&M,New York Life Insurance,BFS,HCM,Offshore,164,OffshoreContractor,40, 45 ,1.1,0.87,0,," 6,278 ", -   ," 1,000 ", -   ," 7,380 "," (2,102)"
Jan-16,Laney Mullane,Associate,267,PG&E Corp._Analytics_project,T&M,PG&E Corp.,Others,Analytics,Offshore,0,OffshoreAssociate,30, 615 ,1.2,1.2,0,, -   , -   , 200 , 250 , -   , (450)
Jan-16,Cob Dobbyn,Contractor,185,United Technologies_Cloud_project,T&M,United Technologies,Technology,Cloud,Onsite,0,OnsiteContractor,72, 76 ,0.9,1.2,0,, -   , -   , -   , -   , -   , -   
Jan-16,Karl Pittham,Contractor,109,McKesson_HCM_project,T&M,McKesson,Healthcare,HCM,Offshore,0,OffshoreContractor,40, 48 ,1.1,1.04,0,, -   , -   ," 1,000 ", 500 , -   ," (1,500)"
Jan-16,Dorelle Crank,Analyst,151,Compaq Computer_HCM_project,T&M,Compaq Computer,Technology,HCM,Offshore,0,OffshoreAnalyst,24, 385 ,1.1,1.07,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Florina Hoxey,Associate,282,Lehman Brothers Hldgs._Analytics_project,FixedBid,Lehman Brothers Hldgs.,BFS,Analytics,Onsite,164,OnsiteAssociate,54," 5,667 ",1.2,0.98,0,," 10,161 "," 5,667 ", -   , 500 , -   ," 3,994 "
Jan-16,Barth Dawtry,Analyst,58,El Paso_HCM_project,FixedBid,El Paso,Others,HCM,Onsite,163,OnsiteAnalyst,48," 5,417 ",1.1,1.17,0,," 9,884 "," 5,417 "," 1,000 ", -   , -   ," 3,467 "
Jan-16,Kerby Orsay,Analyst,41,American Intl. Group_SAP_project,FixedBid,American Intl. Group,Manlog,SAP,Onsite,118,OnsiteAnalyst,48," 5,417 ",1,0.94,0,," 7,219 "," 5,417 "," 1,000 ", 10 , -   , 793 
Jan-16,Georgetta Reina,Associate,260,UnitedHealth Group_QA_project,T&M,UnitedHealth Group,BFS,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.07,0,, -   , -   , 750 , 10 , -   , (760)
Jan-16,Fidelia Hugh,Analyst,157,Conoco_HCM_project,FixedBid,Conoco,Others,HCM,Offshore,164,OffshoreAnalyst,24, 385 ,1.1,0.95,0,," 4,013 ", 385 , 500 , 500 , -   ," 2,628 "
Jan-16,Elysia Cubbinelli,Contractor,161,J.C. Penney_QA_project,FixedBid,J.C. Penney,Retail,QA,Offshore,131,OffshoreContractor,48, 46 ,0.8,0.91,0,," 5,591 ", -   , 200 , -   ," 6,026 ", (635)
Jan-16,Herman Wenman,Analyst,82,Cardinal Health_HCM_project,T&M,Cardinal Health,Healthcare,HCM,Offshore,0,OffshoreAnalyst,24, 385 ,1.1,0.81,0,, -   , -   ," 1,000 ", 50 , -   ," (1,050)"
Jan-16,Prentice Hebbard,Senior Manager,154,Johnson & Johnson_HCM_project,FixedBid,Johnson & Johnson,Healthcare,HCM,Onsite,0,OnsiteSenior Manager,72," 8,333 ",1.1,0.82,0,," 10,391 ", -   , -   , -   , -   ," 10,391 "
Jan-16,Lexie Doonican,Manager,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Onsite,162,OnsiteManager,65," 7,500 ",1.1,1.11,0,," 12,698 "," 7,500 ", 750 , 50 , -   ," 4,398 "
Jan-16,Cymbre Dyke,Analyst,68,Bank of America Corp._QA_project,T&M,Bank of America Corp.,BFS,QA,Onsite,161,OnsiteAnalyst,48," 5,417 ",0.8,0.88,0,," 5,441 "," 5,417 "," 1,000 ", -   , -   , (976)
